L1,L2,C,R
5.000000e-09,3.514980e-10,7.701897e-13,5.000000e-01
5.000000e-09,4.834552e-10,7.605768e-13,5.000000e-01
4.093272e-09,5.305999e-10,8.485224e-13,5.000000e-01
5.000000e-09,1.750599e-10,9.738151e-13,5.000000e-01
3.359272e-09,6.204048e-10,9.200185e-13,5.000000e-01
8.857627e-10,1.995808e-09,4.700000e-13,5.000000e-01
5.000000e-09,3.187118e-10,1.132481e-12,5.000000e-01
3.656127e-09,6.630493e-10,1.326025e-12,5.000000e-01
3.023417e-09,6.194903e-10,1.125184e-12,5.000000e-01
4.210538e-09,5.044625e-10,1.093010e-12,5.000000e-01
2.432766e-09,1.846038e-10,4.700000e-13,5.000000e-01
5.000000e-09,1.183347e-10,9.587608e-13,5.000000e-01
2.300632e-09,6.669146e-10,1.068562e-12,5.000000e-01
2.591664e-09,1.326728e-09,2.347841e-12,5.000000e-01
2.779308e-09,6.573806e-10,1.499244e-12,5.000000e-01
3.552690e-09,7.479050e-10,1.440575e-12,5.000000e-01
4.964345e-09,4.447422e-10,9.039730e-13,5.000000e-01
3.546578e-09,5.972314e-10,9.604217e-13,5.000000e-01
4.187526e-09,4.885341e-10,8.026241e-13,5.000000e-01
3.224466e-09,5.352825e-10,1.063789e-12,5.000000e-01
2.743445e-09,7.361372e-10,1.184262e-12,5.000000e-01
5.000000e-09,2.383725e-10,8.139317e-13,5.000000e-01
5.000000e-09,7.564114e-10,2.350000e-12,5.000000e-01
4.557815e-09,3.847247e-10,1.048611e-12,5.000000e-01
4.999594e-09,5.384210e-10,2.340476e-12,5.000000e-01
4.050721e-09,5.309035e-10,9.433641e-13,5.000000e-01
3.817806e-09,4.255979e-10,8.923622e-13,5.000000e-01
4.078636e-09,5.840388e-10,1.588899e-12,5.000000e-01
3.071642e-09,6.025074e-10,1.077462e-12,5.000000e-01
3.782207e-09,5.400525e-10,9.106031e-13,5.000000e-01
4.857075e-09,4.203102e-10,8.037979e-13,5.000000e-01
3.328706e-09,5.871600e-10,1.535426e-12,5.000000e-01
2.680780e-09,6.485659e-10,1.304946e-12,5.000000e-01
2.820693e-09,6.234004e-10,1.586413e-12,5.000000e-01
3.899512e-09,5.319877e-10,9.376068e-13,5.000000e-01
2.705260e-09,6.485950e-10,1.633153e-12,5.000000e-01
3.954690e-09,2.525746e-10,1.648202e-12,5.000000e-01
3.594783e-09,5.087475e-10,9.951977e-13,5.000000e-01
3.502886e-09,5.792530e-10,9.378838e-13,5.000000e-01
2.878321e-09,1.001012e-10,8.188623e-13,5.000000e-01
4.008190e-09,5.143664e-10,9.065839e-13,5.000000e-01
2.860045e-09,6.781480e-10,1.476181e-12,5.000000e-01
2.547250e-09,5.292183e-10,9.793223e-13,5.000000e-01
3.522127e-09,6.216057e-10,1.110313e-12,5.000000e-01
1.382320e-09,2.000000e-09,2.350000e-12,5.000000e-01
3.041409e-09,6.191855e-10,1.200022e-12,5.000000e-01
2.499576e-09,7.407002e-10,8.757883e-13,5.000000e-01
5.000000e-10,1.012419e-10,4.700000e-13,5.000000e-01
3.036437e-09,1.170040e-10,8.099496e-13,5.000000e-01
1.623612e-09,1.000231e-10,1.050439e-12,5.000000e-01
3.886773e-09,3.471180e-10,1.447154e-12,5.000000e-01
5.000000e-09,4.482195e-10,8.443105e-13,5.000000e-01
5.000000e-09,4.886505e-10,7.742638e-13,5.000000e-01
7.772394e-10,1.999984e-09,4.726965e-13,5.000000e-01
4.237505e-09,7.272022e-10,1.410719e-12,5.000000e-01
4.437477e-09,5.788920e-10,1.230976e-12,5.000000e-01
5.000000e-09,1.155992e-10,1.786437e-12,5.000000e-01
5.000000e-09,5.788121e-10,2.067233e-12,5.000000e-01
2.847563e-09,5.418988e-10,1.116628e-12,5.000000e-01
5.000000e-09,4.594112e-10,9.145879e-13,5.000000e-01
3.609417e-09,4.481755e-10,1.567887e-12,5.000000e-01
5.000000e-09,4.643025e-10,8.335869e-13,5.000000e-01
5.000000e-09,1.859663e-10,7.422307e-13,5.000000e-01
3.578444e-09,3.124085e-10,8.686542e-13,5.000000e-01
5.000000e-09,4.708303e-10,7.910846e-13,5.000000e-01
5.000000e-09,3.401407e-10,7.089781e-13,5.000000e-01
3.214244e-09,6.069757e-10,8.447694e-13,5.000000e-01
5.000000e-09,2.008077e-10,8.149753e-13,5.000000e-01
2.913041e-09,2.937207e-10,9.483414e-13,5.000000e-01
5.000000e-09,4.910742e-10,8.537044e-13,5.000000e-01
3.401354e-09,7.584366e-10,8.131772e-13,5.000000e-01
5.000000e-09,1.256921e-10,1.317023e-12,5.000000e-01
4.216737e-09,5.551450e-10,7.731901e-13,5.000000e-01
5.000000e-09,4.939030e-10,6.849667e-13,5.000000e-01
3.346457e-09,6.146327e-10,1.045998e-12,5.000000e-01
4.997141e-09,5.378568e-10,9.875924e-13,5.000000e-01
3.269431e-09,1.015432e-10,7.239931e-13,5.000000e-01
4.834287e-09,5.887954e-10,6.747726e-13,5.000000e-01
4.322308e-09,5.401158e-10,1.052745e-12,5.000000e-01
2.862700e-09,1.000000e-10,9.116800e-13,5.000000e-01
3.692189e-09,5.295849e-10,1.356894e-12,5.000000e-01
5.000000e-09,1.865530e-10,8.067058e-13,5.000000e-01
5.000000e-09,4.287019e-10,7.494438e-13,5.000000e-01
5.000000e-09,8.183391e-10,2.077662e-12,5.000000e-01
4.291970e-09,6.194694e-10,1.267001e-12,5.000000e-01
5.000000e-09,4.525538e-10,8.484704e-13,5.000000e-01
4.581147e-09,4.720668e-10,9.777271e-13,5.000000e-01
2.957450e-09,4.974046e-10,1.474307e-12,5.000000e-01
3.261172e-09,6.227935e-10,1.159519e-12,5.000000e-01
3.751466e-09,5.178029e-10,1.545397e-12,5.000000e-01
3.282221e-09,6.178961e-10,1.156362e-12,5.000000e-01
3.956382e-09,5.466520e-10,1.146612e-12,5.000000e-01
3.261406e-09,4.563687e-10,1.372830e-12,5.000000e-01
5.000000e-10,1.000000e-10,4.700000e-13,5.000000e-01
4.142739e-09,5.373042e-10,8.704999e-13,5.000000e-01
4.958892e-09,4.159586e-10,7.688297e-13,5.000000e-01
5.000000e-09,3.895601e-10,9.186776e-13,5.000000e-01
2.566480e-09,3.446909e-10,1.166058e-12,5.000000e-01
1.994220e-09,3.145382e-10,8.445722e-13,5.000000e-01
5.000000e-09,2.793542e-10,7.504897e-13,5.000000e-01
2.163460e-09,9.300976e-10,9.033566e-13,5.000000e-01
3.881842e-09,5.510790e-10,9.107977e-13,5.000000e-01
2.466755e-09,4.056899e-10,1.079108e-12,5.000000e-01
3.091280e-09,6.064817e-10,1.396262e-12,5.000000e-01
2.400881e-09,1.170807e-09,1.918490e-12,5.000000e-01
5.000000e-10,1.000000e-10,4.700000e-13,5.000000e-01
2.994830e-09,6.264394e-10,1.206251e-12,5.000000e-01
5.000000e-09,3.267200e-10,9.032694e-13,5.000000e-01
4.999353e-09,3.752809e-10,8.104640e-13,5.000000e-01
3.117617e-09,2.485104e-10,8.920954e-13,5.000000e-01
5.000000e-09,3.901406e-10,8.072090e-13,5.000000e-01
3.858593e-09,3.934276e-10,1.279692e-12,5.000000e-01
3.077369e-09,5.452724e-10,1.066113e-12,5.000000e-01
5.000000e-09,1.155254e-10,7.822621e-13,5.000000e-01
2.628611e-09,5.374462e-10,1.891579e-12,5.000000e-01
3.510501e-09,4.732571e-10,1.184824e-12,5.000000e-01
5.000000e-10,1.000000e-10,4.700000e-13,5.000000e-01
2.766684e-09,1.013395e-10,1.003658e-12,5.000000e-01
3.520934e-09,5.851499e-10,8.963782e-13,5.000000e-01
3.512351e-09,4.390359e-10,1.280744e-12,5.000000e-01
4.013258e-09,5.530399e-10,1.130522e-12,5.000000e-01
3.950840e-09,4.937229e-10,1.162917e-12,5.000000e-01
2.358502e-09,1.000213e-10,4.704292e-13,5.000000e-01
4.912443e-09,2.794082e-10,6.491849e-13,5.000000e-01
3.816705e-09,4.803942e-10,9.026413e-13,5.000000e-01
4.366908e-09,5.000765e-10,8.992389e-13,5.000000e-01
5.000000e-09,2.242575e-10,8.107855e-13,5.000000e-01
2.942606e-09,7.067532e-10,7.048557e-13,5.000000e-01
4.937747e-09,4.370068e-10,9.570460e-13,5.000000e-01
5.000000e-09,1.023256e-10,8.471668e-13,5.000000e-01
4.145580e-09,5.728366e-10,7.284449e-13,5.000000e-01
3.562856e-09,4.791741e-10,1.320236e-12,5.000000e-01
5.000000e-09,1.955581e-10,8.085056e-13,5.000000e-01
2.356214e-09,1.128463e-09,4.700000e-13,5.000000e-01
3.863053e-09,9.329775e-10,2.341520e-12,5.000000e-01
3.669875e-09,6.106733e-10,1.443758e-12,5.000000e-01
5.000000e-09,3.282778e-10,8.619316e-13,5.000000e-01
5.000000e-09,1.016132e-10,8.981301e-13,5.000000e-01
5.000000e-09,4.317096e-10,7.272226e-13,5.000000e-01
4.997745e-09,1.187676e-10,7.510622e-13,5.000000e-01
5.000000e-09,4.696594e-10,8.957123e-13,5.000000e-01
5.000000e-09,4.747023e-10,7.198862e-13,5.000000e-01
5.000000e-09,3.990896e-10,6.641415e-13,5.000000e-01
5.000000e-09,4.463646e-10,7.824967e-13,5.000000e-01
3.699280e-09,4.871519e-10,8.016307e-13,5.000000e-01
3.700123e-09,5.340011e-10,1.041348e-12,5.000000e-01
3.583154e-09,6.231501e-10,7.705755e-13,5.000000e-01
5.000000e-09,3.716709e-10,9.088962e-13,5.000000e-01
3.514977e-09,5.636939e-10,1.210414e-12,5.000000e-01
3.272943e-09,6.083079e-10,1.063912e-12,5.000000e-01
5.000000e-09,4.310765e-10,7.366016e-13,5.000000e-01
3.335227e-09,6.932463e-10,7.313514e-13,5.000000e-01
3.697127e-09,5.270197e-10,1.234983e-12,5.000000e-01
4.528247e-09,5.281181e-10,1.095292e-12,5.000000e-01
5.000000e-09,4.211835e-10,9.505287e-13,5.000000e-01
4.368758e-09,5.193880e-10,1.233140e-12,5.000000e-01
5.000000e-09,1.851299e-10,7.461878e-13,5.000000e-01
5.000000e-09,4.082732e-10,8.840882e-13,5.000000e-01
2.032824e-09,1.000000e-10,4.700000e-13,5.000000e-01
3.601225e-09,6.475290e-10,1.435618e-12,5.000000e-01
5.000000e-09,2.578280e-10,9.418540e-13,5.000000e-01
5.000000e-09,5.368395e-10,5.898531e-13,5.000000e-01
5.000000e-09,4.012380e-10,9.396441e-13,5.000000e-01
5.000000e-09,3.782378e-10,9.253079e-13,5.000000e-01
5.000000e-09,1.664525e-10,8.241580e-13,5.000000e-01
2.890621e-09,6.594189e-10,9.827968e-13,5.000000e-01
3.966828e-09,4.963770e-10,1.236550e-12,5.000000e-01
5.000000e-09,4.611210e-10,7.084713e-13,5.000000e-01
5.000000e-09,4.018096e-10,7.867536e-13,5.000000e-01
5.000000e-09,3.910414e-10,8.181150e-13,5.000000e-01
3.488852e-09,4.121267e-10,1.004902e-12,5.000000e-01
5.000000e-10,1.000000e-10,4.700000e-13,5.000000e-01
5.000000e-09,3.840567e-10,7.707447e-13,5.000000e-01
5.000000e-09,1.648533e-10,8.192677e-13,5.000000e-01
5.000000e-09,4.386043e-10,6.398319e-13,5.000000e-01
4.994106e-09,2.000000e-09,2.350000e-12,5.000000e-01
3.357825e-09,1.011072e-10,7.647568e-13,5.000000e-01
4.262603e-09,2.810255e-10,1.395901e-12,5.000000e-01
5.008280e-10,1.000000e-10,4.700000e-13,5.000000e-01
4.972214e-09,3.822927e-10,8.429991e-13,5.000000e-01
5.000000e-09,1.469430e-10,8.980741e-13,5.000000e-01
5.000000e-09,5.012801e-10,9.431108e-13,5.000000e-01
5.000000e-09,2.485126e-10,7.790443e-13,5.000000e-01
4.321019e-09,4.897650e-10,8.193718e-13,5.000000e-01
5.000000e-09,3.887547e-10,9.709898e-13,5.000000e-01
5.000000e-09,5.575930e-10,7.523798e-13,5.000000e-01
5.000000e-09,4.803340e-10,9.868023e-13,5.000000e-01
5.000000e-09,7.556970e-10,2.350000e-12,5.000000e-01
4.519181e-09,4.773391e-10,7.796748e-13,5.000000e-01
4.978707e-09,4.176723e-10,8.829970e-13,5.000000e-01
2.245501e-09,2.324168e-10,4.839526e-13,5.000000e-01
2.742827e-09,4.495268e-10,2.350000e-12,5.000000e-01
3.785997e-09,1.977144e-09,4.803353e-13,5.000000e-01
4.999862e-09,2.631705e-10,8.017331e-13,5.000000e-01
5.000000e-09,2.328733e-10,7.959704e-13,5.000000e-01
3.675275e-09,1.297349e-10,1.320468e-12,5.000000e-01
5.000000e-09,4.983122e-10,6.833067e-13,5.000000e-01
2.802498e-09,2.586302e-10,9.437136e-13,5.000000e-01
5.000000e-09,4.453977e-10,7.158177e-13,5.000000e-01
2.956593e-09,6.408100e-10,9.894590e-13,5.000000e-01
5.000000e-09,3.663545e-10,7.562585e-13,5.000000e-01
3.175054e-09,6.456251e-10,1.184637e-12,5.000000e-01
5.000000e-09,3.366508e-10,9.366174e-13,5.000000e-01
5.000000e-09,3.595011e-10,9.030246e-13,5.000000e-01
3.275883e-09,1.057558e-09,7.930068e-13,5.000000e-01
3.068240e-09,1.016820e-10,5.031962e-13,5.000000e-01
2.638822e-09,1.915915e-10,4.700000e-13,5.000000e-01
5.000000e-09,3.538322e-10,8.498925e-13,5.000000e-01
5.000000e-09,1.026993e-10,9.863413e-13,5.000000e-01
5.000000e-09,5.294723e-10,8.098385e-13,5.000000e-01
5.000000e-09,4.350995e-10,9.891986e-13,5.000000e-01
5.000000e-09,6.942282e-10,7.712459e-13,5.000000e-01
5.000000e-09,2.975254e-10,8.372108e-13,5.000000e-01
4.079840e-09,4.499727e-10,7.849174e-13,5.000000e-01
2.857912e-09,6.320356e-10,1.430121e-12,5.000000e-01
3.432706e-09,5.129113e-10,1.184248e-12,5.000000e-01
4.233028e-09,6.018787e-10,6.927453e-13,5.000000e-01
5.000000e-09,2.580933e-10,8.621992e-13,5.000000e-01
5.000000e-09,4.889875e-10,6.002600e-13,5.000000e-01
5.000000e-09,3.950329e-10,8.374052e-13,5.000000e-01
1.728655e-09,1.999865e-09,2.349895e-12,5.000000e-01
1.442037e-09,1.000518e-10,4.710075e-13,5.000000e-01
2.977103e-09,6.234095e-10,1.499940e-12,5.000000e-01
4.215414e-09,5.212152e-10,9.107861e-13,5.000000e-01
3.479489e-09,5.786161e-10,1.109178e-12,5.000000e-01
5.000000e-09,4.198205e-10,8.708967e-13,5.000000e-01
3.405144e-09,5.939467e-10,1.599289e-12,5.000000e-01
5.000000e-09,3.677985e-10,7.818009e-13,5.000000e-01
5.000000e-09,2.570417e-10,9.451679e-13,5.000000e-01
2.483882e-09,6.968426e-10,9.623195e-13,5.000000e-01
4.999920e-09,1.297126e-09,2.302489e-12,5.000000e-01
5.000000e-09,4.900715e-10,6.207519e-13,5.000000e-01
5.000000e-09,4.058641e-10,9.031974e-13,5.000000e-01
5.000000e-09,2.976116e-10,8.318856e-13,5.000000e-01
5.000000e-09,4.326820e-10,8.206940e-13,5.000000e-01
3.110919e-09,7.142243e-10,1.530534e-12,5.000000e-01
4.682842e-09,5.577933e-10,9.347144e-13,5.000000e-01
4.220604e-09,7.027970e-10,6.482973e-13,5.000000e-01
5.000000e-09,4.005802e-10,8.652336e-13,5.000000e-01
2.860170e-09,6.361731e-10,8.312342e-13,5.000000e-01
5.000000e-09,2.855174e-10,8.225842e-13,5.000000e-01
3.108033e-09,6.707941e-10,1.251000e-12,5.000000e-01
3.165932e-09,5.642697e-10,1.201694e-12,5.000000e-01
5.000000e-09,2.547108e-10,8.785204e-13,5.000000e-01
5.000000e-09,4.408345e-10,6.625212e-13,5.000000e-01
3.410975e-09,5.630724e-10,5.290127e-13,5.000000e-01
2.886107e-09,6.978700e-10,1.118735e-12,5.000000e-01
5.000000e-09,3.803496e-10,9.986372e-13,5.000000e-01
4.997840e-09,4.311472e-10,7.667419e-13,5.000000e-01
3.033518e-09,6.422188e-10,1.042952e-12,5.000000e-01
3.024746e-09,7.361868e-10,1.254246e-12,5.000000e-01
2.845426e-09,7.413995e-10,1.364345e-12,5.000000e-01
2.913902e-09,5.108254e-10,1.030651e-12,5.000000e-01
5.000000e-09,3.106906e-10,8.086983e-13,5.000000e-01
3.857193e-09,4.987431e-10,8.734366e-13,5.000000e-01
4.616939e-09,4.817136e-10,9.318967e-13,5.000000e-01
3.906765e-09,3.381709e-10,1.110689e-12,5.000000e-01
2.560274e-09,1.163661e-09,8.584029e-13,5.000000e-01
3.584697e-09,1.017118e-10,8.514070e-13,5.000000e-01
3.615202e-09,5.718526e-10,1.124353e-12,5.000000e-01
3.714828e-09,5.434940e-10,1.016712e-12,5.000000e-01
3.485682e-09,6.414507e-10,1.142943e-12,5.000000e-01
5.000000e-09,1.027551e-10,8.862836e-13,5.000000e-01
4.992985e-09,4.224930e-10,1.204284e-12,5.000000e-01
3.081201e-09,6.120730e-10,9.992012e-13,5.000000e-01
2.230830e-09,7.080916e-10,8.550600e-13,5.000000e-01
4.543066e-09,1.812760e-10,1.287268e-12,5.000000e-01
4.999506e-09,4.194871e-10,7.797080e-13,5.000000e-01
4.513399e-09,5.056569e-10,9.638041e-13,5.000000e-01
3.372929e-09,6.035958e-10,1.049233e-12,5.000000e-01
5.000000e-09,1.322998e-10,8.002726e-13,5.000000e-01
2.067705e-09,1.990992e-09,4.700000e-13,5.000000e-01
5.000000e-09,3.657491e-10,8.042057e-13,5.000000e-01
2.590247e-09,8.271634e-10,5.059530e-13,5.000000e-01
4.939670e-09,3.544410e-10,7.913302e-13,5.000000e-01
5.000000e-09,3.746778e-10,7.218071e-13,5.000000e-01
5.000000e-09,1.622856e-10,1.065004e-12,5.000000e-01
5.000000e-09,2.425594e-10,8.038931e-13,5.000000e-01
2.544698e-09,6.138695e-10,5.987016e-13,5.000000e-01
3.642321e-09,4.895616e-10,9.672883e-13,5.000000e-01
3.854397e-09,5.351831e-10,7.141786e-13,5.000000e-01
2.549345e-09,7.355467e-10,1.770366e-12,5.000000e-01
4.917846e-09,4.439342e-10,8.418971e-13,5.000000e-01
4.947196e-09,4.198088e-10,8.727619e-13,5.000000e-01
4.438544e-09,4.819330e-10,1.019540e-12,5.000000e-01
4.076146e-09,4.094772e-10,1.203524e-12,5.000000e-01
2.454765e-09,1.996320e-09,1.741937e-12,5.000000e-01
3.528779e-09,5.820400e-10,1.137942e-12,5.000000e-01
2.980911e-09,6.353354e-10,1.292536e-12,5.000000e-01
2.464464e-09,9.722414e-10,7.878624e-13,5.000000e-01
2.534682e-09,4.356168e-10,8.798996e-13,5.000000e-01
2.737869e-09,6.425048e-10,1.296410e-12,5.000000e-01
2.669854e-09,5.830621e-10,1.102649e-12,5.000000e-01
2.323307e-09,1.064260e-09,2.349113e-12,5.000000e-01
3.765843e-09,5.201748e-10,9.998145e-13,5.000000e-01
2.810887e-09,6.901627e-10,1.493679e-12,5.000000e-01
4.737201e-09,4.716172e-10,8.404446e-13,5.000000e-01
3.173099e-09,6.117109e-10,1.073966e-12,5.000000e-01
3.417330e-09,5.215303e-10,1.124515e-12,5.000000e-01
5.000000e-09,4.663112e-10,7.967649e-13,5.000000e-01
4.971267e-09,1.172766e-09,2.350000e-12,5.000000e-01
2.465034e-09,6.818864e-10,1.215215e-12,5.000000e-01
3.590406e-09,5.666941e-10,1.335159e-12,5.000000e-01
4.866007e-09,1.170700e-10,9.966319e-13,5.000000e-01
3.067751e-09,1.875768e-10,8.115835e-13,5.000000e-01
3.101929e-09,6.925720e-10,1.512256e-12,5.000000e-01
2.636275e-09,7.583670e-10,1.465151e-12,5.000000e-01
3.709544e-09,6.772845e-10,1.381775e-12,5.000000e-01
2.730520e-09,6.821165e-10,1.359969e-12,5.000000e-01
2.412917e-09,1.997433e-09,4.727134e-13,5.000000e-01
3.777846e-09,4.002789e-10,1.359149e-12,5.000000e-01
4.514252e-09,1.336088e-10,9.274320e-13,5.000000e-01
3.785878e-09,5.869553e-10,9.040329e-13,5.000000e-01
2.626875e-09,1.017187e-10,5.817415e-13,5.000000e-01
4.503646e-09,4.975608e-10,9.802185e-13,5.000000e-01
3.292221e-09,5.933473e-10,1.228886e-12,5.000000e-01
2.921758e-09,5.422803e-10,1.200709e-12,5.000000e-01
2.799466e-09,6.699176e-10,1.580851e-12,5.000000e-01
4.713101e-09,2.417767e-10,8.084389e-13,5.000000e-01
2.758124e-09,5.774999e-10,1.048468e-12,5.000000e-01
4.999078e-09,1.085476e-10,8.071285e-13,5.000000e-01
2.890417e-09,6.784775e-10,1.579401e-12,5.000000e-01
3.326300e-09,5.665188e-10,1.222724e-12,5.000000e-01
2.516378e-09,7.216517e-10,1.079575e-12,5.000000e-01
2.629073e-09,9.659494e-10,4.700000e-13,5.000000e-01
3.168128e-09,6.240595e-10,1.206681e-12,5.000000e-01
5.000000e-09,1.043413e-09,1.853762e-12,5.000000e-01
4.999373e-09,1.223614e-09,2.310961e-12,5.000000e-01
2.961830e-09,2.000000e-09,2.350000e-12,5.000000e-01
5.000000e-09,1.095927e-10,8.755640e-13,5.000000e-01
2.711970e-09,1.705823e-09,4.700000e-13,5.000000e-01
5.000000e-09,2.873979e-10,1.011808e-12,5.000000e-01
5.000000e-09,4.454302e-10,7.791321e-13,5.000000e-01
4.810615e-09,3.745697e-10,1.223147e-12,5.000000e-01
5.000000e-09,1.046482e-10,8.979248e-13,5.000000e-01
5.000000e-09,5.537831e-10,9.618084e-13,5.000000e-01
4.231017e-09,5.286060e-10,9.791351e-13,5.000000e-01
5.000000e-09,2.586316e-10,9.283136e-13,5.000000e-01
5.000000e-09,3.998946e-10,6.919420e-13,5.000000e-01
3.714513e-09,3.951322e-10,1.154697e-12,5.000000e-01
2.307119e-09,1.340694e-09,4.700000e-13,5.000000e-01
4.715712e-09,5.735101e-10,5.048352e-13,5.000000e-01
5.000000e-09,4.402206e-10,9.719781e-13,5.000000e-01
4.424904e-09,5.720648e-10,7.109307e-13,5.000000e-01
3.141989e-09,6.440113e-10,1.053407e-12,5.000000e-01
3.890897e-09,5.209169e-10,8.170388e-13,5.000000e-01
4.662803e-09,4.776813e-10,1.036630e-12,5.000000e-01
3.034690e-09,5.950550e-10,1.402361e-12,5.000000e-01
5.000000e-09,3.883447e-10,9.573771e-13,5.000000e-01
4.215488e-09,5.968157e-10,6.759921e-13,5.000000e-01
4.689323e-09,6.294332e-10,1.270680e-12,5.000000e-01
3.642173e-09,5.451851e-10,9.448642e-13,5.000000e-01
3.168183e-09,4.399417e-10,1.779066e-12,5.000000e-01
5.000000e-09,2.998779e-10,8.425841e-13,5.000000e-01
5.000000e-09,4.343971e-10,7.305405e-13,5.000000e-01
5.000000e-09,4.876717e-10,7.055347e-13,5.000000e-01
4.870222e-09,2.186128e-10,1.005248e-12,5.000000e-01
5.000000e-09,4.516024e-10,1.028948e-12,5.000000e-01
5.000000e-09,7.046483e-10,7.143252e-13,5.000000e-01
5.000000e-09,2.799345e-10,9.105623e-13,5.000000e-01
5.000000e-09,3.704456e-10,7.948725e-13,5.000000e-01
4.897228e-09,4.577003e-10,8.337835e-13,5.000000e-01
5.000000e-09,3.334233e-10,8.223051e-13,5.000000e-01
4.439451e-09,5.670605e-10,7.082058e-13,5.000000e-01
4.615367e-09,4.340108e-10,7.988285e-13,5.000000e-01
5.000000e-09,3.225028e-10,8.399939e-13,5.000000e-01
2.468873e-09,1.000000e-10,4.700000e-13,5.000000e-01
4.174761e-09,6.580273e-10,1.313498e-12,5.000000e-01
4.956272e-09,5.255152e-10,5.495458e-13,5.000000e-01
3.617190e-09,5.799501e-10,1.177508e-12,5.000000e-01
4.999992e-09,3.609810e-10,7.626666e-13,5.000000e-01
4.788746e-09,4.646677e-10,1.048091e-12,5.000000e-01
5.000000e-09,6.157213e-10,4.700000e-13,5.000000e-01
5.000000e-09,1.242967e-09,2.195228e-12,5.000000e-01
4.445496e-09,5.122491e-10,8.178701e-13,5.000000e-01
5.000000e-09,6.749095e-10,2.350000e-12,5.000000e-01
5.000000e-09,3.433982e-10,1.155565e-12,5.000000e-01
5.000000e-09,4.056400e-10,8.501018e-13,5.000000e-01
4.798222e-09,4.603247e-10,8.926145e-13,5.000000e-01
5.000000e-09,6.801968e-10,9.066906e-13,5.000000e-01
4.425692e-09,4.197445e-10,1.230177e-12,5.000000e-01
4.987192e-09,4.817817e-10,7.899930e-13,5.000000e-01
5.000000e-09,5.109979e-10,4.706542e-13,5.000000e-01
5.000000e-09,3.186829e-10,8.425515e-13,5.000000e-01
5.000000e-09,3.986884e-10,7.091225e-13,5.000000e-01
5.000000e-09,1.744664e-10,1.017784e-12,5.000000e-01
4.365634e-09,6.788685e-10,1.178210e-12,5.000000e-01
3.984922e-09,5.625910e-10,1.506712e-12,5.000000e-01
2.763430e-09,2.000000e-09,2.350000e-12,5.000000e-01
3.494311e-09,7.004002e-10,1.775126e-12,5.000000e-01
2.258870e-09,6.652874e-10,9.913906e-13,5.000000e-01
5.000000e-09,1.079850e-10,9.170488e-13,5.000000e-01
4.605322e-09,4.790867e-10,7.996913e-13,5.000000e-01
4.139293e-09,2.000000e-09,2.350000e-12,5.000000e-01
5.000000e-09,2.596268e-10,9.098438e-13,5.000000e-01
5.000000e-09,1.161675e-10,7.631928e-13,5.000000e-01
5.000000e-09,7.139721e-10,9.771019e-13,5.000000e-01
3.919687e-09,4.979799e-10,5.996113e-13,5.000000e-01
5.000000e-09,5.016316e-10,6.857344e-13,5.000000e-01
2.385802e-09,9.032902e-10,2.350000e-12,5.000000e-01
5.000000e-09,2.601540e-10,7.635057e-13,5.000000e-01
3.608847e-09,6.288125e-10,8.848054e-13,5.000000e-01
5.000000e-09,4.052328e-10,9.494462e-13,5.000000e-01
4.813830e-09,5.099055e-10,1.150808e-12,5.000000e-01
4.652467e-09,4.768102e-10,1.210798e-12,5.000000e-01
4.999893e-09,6.985257e-10,1.031218e-12,5.000000e-01
4.224862e-09,3.773409e-10,1.210991e-12,5.000000e-01
5.000000e-09,4.727178e-10,7.925103e-13,5.000000e-01
5.000000e-09,1.442019e-10,8.245099e-13,5.000000e-01
3.474209e-09,5.550979e-10,1.118050e-12,5.000000e-01
4.998817e-09,4.002966e-10,6.417590e-13,5.000000e-01
5.000000e-09,4.656649e-10,5.392403e-13,5.000000e-01
4.085605e-09,5.098377e-10,1.117495e-12,5.000000e-01
4.313817e-09,4.455965e-10,1.105114e-12,5.000000e-01
3.921042e-09,4.206748e-10,7.629311e-13,5.000000e-01
4.775706e-09,2.981373e-10,9.542997e-13,5.000000e-01
2.546826e-09,5.912541e-10,1.075344e-12,5.000000e-01
5.000000e-09,4.034912e-10,8.846846e-13,5.000000e-01
5.000000e-09,7.383002e-10,1.519806e-12,5.000000e-01
3.164696e-09,5.388133e-10,1.386169e-12,5.000000e-01
2.397811e-09,1.008931e-10,1.012625e-12,5.000000e-01
5.000000e-09,4.234542e-10,8.474949e-13,5.000000e-01
4.531503e-09,3.904422e-10,8.905809e-13,5.000000e-01
5.000000e-09,4.069103e-10,7.521031e-13,5.000000e-01
3.191287e-09,5.805530e-10,1.083658e-12,5.000000e-01
5.000000e-09,4.115664e-10,8.721263e-13,5.000000e-01
5.000000e-09,3.950803e-10,9.796118e-13,5.000000e-01
5.000000e-09,2.495248e-10,9.365883e-13,5.000000e-01
3.023451e-09,4.474119e-10,8.095384e-13,5.000000e-01
